x1,x2,y
0.7120071099220608,0.02273187643180785,1
0.4371157666509322,0.8994052515663714,0
-0.000000000000005,1,0
-0.4429905358928645,0.6671804554770134,1
-0.3639234171928354,0.4963767983642392,1
-0.5463943467342769,0.8375280400421367,0
-0.8090169943749547,0.5877852522924631,0
-0.9101059706850015,0.4143755809932714,0
-0.3763066800438636,0.5182463258982848,1
-0.1079302976946056,0.20600960135216484,1
0.007272658451708658,0.1298162453304742,1
0.8681245526846852,0.07022351411175143,1
1.2862884321366264,0.3821403869096751,1
0.3126186854142783,0.017712749271310724,1
-0.1626371651948895,0.9866859442078671,0
0.2513101128351476,0.03141683887136826,1
-0.025174629961295714,0.14900551820530816,1
0.5568756164881883,0.8305958991958124,0
-0.9250772068344635,0.37977909552178785,0
-0.4143755809932916,0.9101059706849923,0
0.012566039883348113,0.9999210442038162,0
1.1660118674342594,0.2540588545758249,1
0.3497744108792462,0.011348255262085494,1
-0.9152411726209233,0.4029064357136497,0
1.0672689491267642,0.17646740237157799,1
0.7784623015670236,0.6276913612907004,0
0.8994052515663711,0.43711576665093277,0
0.36220970931536534,0.009538574303348257,1
0.16263716519488042,0.9866859442078686,0
0.8575266561936523,0.5144395337815064,0
-0.9866859442078707,0.16263716519486757,0
-0.9343289424566172,0.3564118787132371,0
0.8443279255020152,0.5358267949789965,0
0.11285638487347806,0.9936113105200088,0
0.050244318179765386,0.9987369566060177,0
0.20295841842296702,0.04513545525335638,1
-0.9936113105200103,0.11285638487346511,0
-0.13779029068464377,0.9904614256966504,0
1.4716317329146777,0.7635010029762905,1
1.357526656193659,0.4855604662185048,1
1.3305958991958198,0.4431243835118225,1
-0.7542513807361114,0.6565857557529476,0
1.0568756164881958,0.16940410080419255,1
0.2635010029762778,0.02836826708532547,1
0.167180455477015,0.05700946410713492,1
-0.6470559615694522,0.7624425110114412,0
0.7970415815770417,0.04513545525335916,1
0.6565857557529566,0.7542513807361036,0
-0.45486454474664295,0.7029584184229651,1
0.786288432136619,0.6178596130903342,0
-0.43873385765387407,0.655357076825483,1
-0.9996841892833004,0.025130095443320056,0
-0.9429905358928694,0.3328195445229727,0
0.675023058975282,0.015435665470795668,1
0.21498073753002594,0.0414782109826235,1
0.9143755809932916,0.08989402931500767,1
0.6753328081210246,0.7375131173581737,0
-0.7459411454241898,0.666011867434243,0
1.3090169943749546,0.41221474770753685,1
-0.2026499697988493,0.28846432279071477,1
1.1079302976946133,0.20600960135217072,1
1.484564334529208,0.8249769410247398,1
0.3913736668372013,0.9202318473658708,0
-0.5036232016357685,0.8639234171928308,0
0.09709356428633836,0.08475882737908202,1
0.9297764858882515,0.36812455268467786,0
-0.9387338576538792,0.3446429231745033,0
0.9949510169813002,0.10036171485121488,0
1.4822872507286917,0.8126186854142912,1
0.6377902906846438,0.00953857430334959,1
0.07532680552792877,0.9971589002606143,0
0.12533323356430073,0.9921147013144783,0
-0.17533280812102459,0.2624868826418263,1
-0.3881364488135446,0.5404201393785122,1
-0.30156698487087663,0.4020950169424813,1
0.8235325976284275,0.5672689491267564,0
0.9343289424566121,0.35641187871325064,0
-0.43711576665094026,0.8994052515663674,0
-0.3701837546695257,0.5072726584517084,1
-0.8881364488135508,0.45957986062147577,0
0.5877852522924734,0.8090169943749472,0
0.6079302976946056,0.7939903986478352,0
0.5376901826699394,0.0007105273594109063,1
0.8328195445229937,0.05700946410713803,1
0.7364989970237311,0.02836826708532758,1
-0.33059589919581267,0.44312438351181205,1
0.6253332335643098,0.007885298685522901,1
0.4497556818202346,0.0012630433939823105,1
-0.09790498305751905,0.1984330151291236,1
-0.06726894912675674,0.17646740237157277,1
1.2289686274214193,0.3154528940713196,1
-0.30901699437494745,0.412214747707527,1
-0.13742398974868986,0.22948675722421097,1
-0.4822872507286887,0.8126186854142754,1
0.2879928900779481,0.022731876431805964,1
1.3639234171928418,0.4963767983642505,1
-0.262442511011448,0.3529440384305558,1
-0.4961336091431725,0.9121488034492569,1
-0.0878511965507485,0.996133609143172,0
-0.9886517447379165,0.15022558912074088,0
0.9904614256966512,0.13779029068463805,0
-0.8938414241512699,0.44838321609002,0
-0.9949510169813018,0.10036171485119819,0
1.3015669848708837,0.40209501694249095,1
-0.5568756164881958,0.8305958991958075,0
0.9745268727865771,0.22427076094938111,0
-0.2850192624699829,0.9585217890173738,0
0.12022090447820011,0.0749227931655414,1
0.1873813145857217,0.9822872507286893,0
1.1276913612907085,0.22153769843298288,1
-0.8994052515663771,0.43711576665092045,0
0.9048270524660196,0.42577929156507255,0
-0.27846230156702356,0.37230863870929964,1
0.45957986062148737,0.8881364488135448,0
-0.844327925502022,0.5358267949789858,0
0.9992894726405892,0.03769018266993454,0
1.4101059706850014,0.5856244190067286,1
0.8090169943749475,0.587785252292473,0
-0.23649899702373112,0.9716317329146724,0
-0.3994052515663711,0.5628842333490672,1
-0.6845471059286965,0.7289686274214041,0
-0.6565857557529643,0.754251380736097,0
-0.996133609143174,0.08785119655072635,0
0.4257792915650718,0.9048270524660199,0
0.26084150628989466,0.9653816388332745,0
-0.9745268727865807,0.22427076094936585,0
-0.41524117262091764,0.5970935642863374,1
1,0,0
-0.6374239897486976,0.7705132427757827,0
-0.31633925071718405,0.4224272965777325,1
-0.49715890026061393,0.9246731944720673,1
1.278462301567031,0.37230863870930875,1
0.47070393216533213,0.8822912264349535,0
-0.15658575575295663,0.24574861926389635,1
-0.1873813145857307,0.9822872507286875,0
0.8639234171928354,0.5036232016357608,0
0.9921147013144779,0.12533323356430423,0
0.10036171485121115,0.9949510169813005,0
0.28501926246997406,0.9585217890173765,0
1.3163392507171912,0.4224272965777426,1
-0.7203090248879146,0.6936533058127969,0
0.8209436098072165,0.0529016950052581,1
1.1470559615694522,0.23755748898855877,1
-0.96202767158609,0.2729519355173105,0
0.850994481794692,0.5251746299612956,0
-0.056875616488188285,0.16940410080418755,1
0.5036232016357607,0.8639234171928354,0
-0.0627905195293185,0.9980267284282712,0
1.2939903986478427,0.3920697023054043,1
0.3746667664356993,0.00788529868552168,1
-0.30901699437495433,0.9510565162951513,0
-0.3443279255020152,0.46417320502100345,1
0.9845643345292054,0.175023058975276,0
0.9620276715860859,0.27295193551732516,0
0.1553570768254845,0.061266142346125374,1
1.4152411726209233,0.5970935642863503,1
-0.49272734154829917,0.8701837546695214,0
-0.5144395337815141,0.8575266561936477,0
1.4996841892833004,0.97486990455668,1
-0.3209436098072165,0.9470983049947419,0
-0.49968418928329994,0.9748699045566626,1
0.4874339601166519,0.00007895579618377724,1
-0.1128563848734872,0.9936113105200077,0
1.420231847365876,0.6086263331628107,1
0.07422070843492817,0.09517294753398009,1
-0.5672689491267643,0.823532597628422,0
0.5251746299612957,0.8509944817946918,0
0.15022558912075376,0.9886517447379145,0
1.3822912264349596,0.5292960678346794,1
-0.9845643345292082,0.17502305897526013,0
-0.9202318473658759,0.3913736668371893,0
-0.39137366683720975,0.9202318473658672,0
0.8797790955218083,0.07492279316554495,1
0.5251300954433423,0.00031581071670017113,1
-0.9297764858882567,0.36812455268466454,0
0.7705132427757894,0.6374239897486896,0
1.4866859442078706,0.8373628348051324,1
-0.9987369566060184,0.05024431817975236,0
0.9510565162951536,0.30901699437494734,0
-0.48865174473791406,0.849774410879243,1
-0.44838321609003967,0.89384142415126,0
1.4949510169813018,0.8996382851488018,1
-0.44709830499474434,0.6790563901927906,1
1.4999210442038162,0.987433960116665,1
0.324976941024727,0.015435665470794113,1
-0.3575266561936523,0.4855604662184936,1
0.30029001948559586,0.020144947615752584,1
0.597904983057519,0.8015669848708764,0
-0.07532680552793794,0.9971589002606135,0
-0.9772681235681968,0.21200710992203917,0
1.0358267949790043,0.1556720744979898,1
0.02513009544333309,0.9996841892833,0
-0.21153567720928546,0.2973500302011509,1
0.13187544731532336,0.0702235141117481,1
-0.46202767158608593,0.7270480644826749,1
-0.8235325976284346,0.5672689491267462,0
-0.22896862742141166,0.3154528940713115,1
0.5125660398833574,0.00007895579618388826,1
-0.15022558912076286,0.9886517447379132,0
-0.27051324277578936,0.36257601025131037,1
0.6873813145857307,0.0177127492713125,1
0.9685831611286311,0.24868988716485474,0
1.4921147013144798,0.8746667664357122,1
0.971631732914674,0.23649899702372462,0
1.2459411454241898,0.333988132565757,1
0.46230981733006976,0.0007105273594105732,1
0.3564118787132493,0.9343289424566126,0
0.9936113105200084,0.11285638487348167,0
1.1845471059286965,0.2710313725785959,1
0.9971589002606139,0.07532680552793272,0
0.39963828514878885,0.005048983018699493,1
0.8446429231745242,0.06126614234612848,1
-0.33752804004214176,0.453605653265731,1
0.4372094804706907,0.001973271571728219,1
0.2757292390506214,0.02547312721342221,1
1.3509944817946988,0.4748253700387154,1
1.014439533781514,0.14247334380635235,1
0.3797790955217999,0.9250772068344586,0
-0.857526656193659,0.5144395337814952,0
-0.02513009544334229,0.9996841892832998,0
0.38714361512652196,0.006388689479991161,1
-0.012566039883357315,0.9999210442038161,0
-0.17502305897528203,0.9845643345292043,0
1.4653816388332779,0.7391584937101179,1
0.04042013937851263,0.11186355118645519,1
0.7486898871648613,0.03141683887137059,1
0.8375280400421418,0.546394346734269,0
-0.7862884321366264,0.6178596130903249,0
-0.6079302976946133,0.7939903986478293,0
-0.8639234171928419,0.5036232016357495,0
1.1936533058128127,0.2796909751121006,1
1.087785252292481,0.19098300562505832,1
1.1374239897486977,0.2294867572242173,1
1.1753328081210324,0.2624868826418333,1
-0.8509944817946987,0.5251746299612846,0
-0.947098304994749,0.3209436098071954,0
-0.18454710592868884,0.27103137257858867,1
0.41437558099328325,0.9101059706849961,0
0.8763066800438636,0.4817536741017152,0
1.4429905358928694,0.6671804554770273,1
-0.42577929156508,0.9048270524660161,0
-0.5877852522924809,0.8090169943749417,0
0.5672689491267567,0.8235325976284272,0
1.4886517447379166,0.8497744108792591,1
0.9996841892832999,0.02513009544333748,0
0.7939903986478354,0.6079302976946053,0
0.9886517447379141,0.15022558912075704,0
1.468583161128635,0.7513101128351602,1
0.9483832160900396,0.10615857584874,1
1.4992894726405899,0.9623098173300828,1
1.2203090248879147,0.30634669418720306,1
-0.9822872507286917,0.18738131458570886,0
0.954864544746643,0.29704158157703486,0
0.5878511965507485,0.0038663908568280503,1
-0.4921147013144779,0.8746667664356957,1
0.5463943467342693,0.8375280400421415,0
0.23915849371010534,0.03461836116672545,1
0.42467319447207125,0.002841099739385733,1
-0.6276913612907083,0.7784623015670171,0
0.5627905195293185,0.001973271571728774,1
-0.968583161128635,0.24868988716483975,0
-0.07757270342226785,0.18366074928281617,1
1.4548645447466475,0.7029584184229796,1
0.5358267949789968,0.844327925502015,0
-0.48456433452920544,0.824976941024724,1
-0.8015669848708838,0.597904983057509,0
-0.3797790955218084,0.925077206834455,0
1.3763066800438701,0.5182463258982964,1
-0.41010597068499577,0.5856244190067159,1
1.47985505238425,0.8002900194856086,1
0.9961336091431725,0.08785119655074317,0
1.046394346734277,0.16247195995786334,1
1.4048270524660253,0.57422070843494,1
1.2705132427757968,0.36257601025131936,1
0.720309024887907,0.6936533058128048,0
0.986685944207868,0.16263716519488355,0
-0.2729519355173319,0.962027671586084,0
0.9822872507286887,0.18738131458572457,0
0.332819544522985,0.9429905358928651,0
-0.4653816388332739,0.7391584937101031,1
1.0775727034222755,0.1836607492828216,1
0.6845471059286888,0.7289686274214113,0
0.9202318473658704,0.3913736668372023,0
0.6374239897486899,0.770513242775789,0
1.438733857653879,0.6553570768254967,1
1.0979049830575267,0.19843301512912925,1
-0.05024431817977458,0.9987369566060172,0
-0.22427076094938753,0.9745268727865757,0
-0.11785961309033455,0.2137115678633813,1
-0.23751311735817404,0.32466719187897575,1
-0.49873695660601747,0.9497556818202304,1
-0.2939903986478354,0.39206970230539473,1
0.6936533058128052,0.7203090248879067,0
-0.8163392507171912,0.5775727034222574,0
-0.7624425110114554,0.6470559615694353,0
0.24868988716485238,0.9685831611286317,0
-0.4202318473658704,0.6086263331627977,1
0.9653816388332739,0.2608415062898969,0
-0.9971589002606153,0.07532680552791576,0
0.08785119655073934,0.9961336091431728,0
0.8305958991958127,0.556875616488188,0
-0.22030902488790705,0.3063466941871952,1
0.8090169943749543,0.04894348370484869,1
1.4980267284282727,0.9372094804707037,1
-0.45852178901737595,0.7149807375300239,1
1.1178596130903422,0.2137115678633873,1
0.925077206834458,0.379779095521801,0
0.8938414241512639,0.4483832160900321,0
-0.8701837546695322,0.49272734154828,0
0.7608415062899035,0.034618361166727896,1
-0.4904614256966512,0.862209709315362,1
-0.43432894245661213,0.6435881212867494,1
-0.3822912264349534,0.5292960678346675,1
0.6997099805144131,0.02014494761575436,1
1.4971589002606152,0.9246731944720843,1
0.22704806448267695,0.037972328413913514,1
-0.4772681235681935,0.7879928900779454,1
0.2120071099220519,0.977268123568194,0
0.7850192624699829,0.04147821098262616,1
-0.35099448179469195,0.4748253700387044,1
-0.4999210442038161,0.9874339601166474,1
0.8015669848708766,0.5979049830575187,0
-0.2120071099220609,0.9772681235681921,0
1.45852178901738,0.7149807375300384,1
0.10862633316279868,0.07976815263412917,1
-0.4817536741017228,0.8763066800438595,0
1.4745268727865808,0.7757292390506342,1
0.13779029068463466,0.9904614256966517,0
-0.7784623015670309,0.6276913612906913,0
-0.702649969798857,0.7115356772092777,0
-0.9992894726405899,0.03769018266991723,0
-0.7939903986478427,0.6079302976945957,0
-0.4048270524660196,0.5742207084349275,1
0.3446429231745155,0.9387338576538746,0
1.4936113105200102,0.8871436151265348,1
-0.48668594420786804,0.8373628348051164,1
-0.1997099805144132,0.9798550523842456,0
0.9470983049947443,0.32094360980720943,0
1.399405251566377,0.5628842333490796,1
0.762442511011448,0.6470559615694442,0
-0.03582679497899677,0.15567207449798504,1
1.2624425110114554,0.35294403843056465,1
-0.9904614256966535,0.13779029068462176,0
-0.49802672842827156,0.9372094804706866,1
0.6178596130903345,0.7862884321366187,0
-0.4936113105200084,0.8871436151265183,1
0.27295193551732305,0.9620276715860865,0
0.6470559615694444,0.7624425110114477,0
0.6502255891207629,0.011348255262086826,1
0.7289686274214117,0.6845471059286885,0
0.6128563848734871,0.006388689479992271,1
1.4987369566060185,0.9497556818202476,1
0.36812455268467664,0.9297764858882519,0
-0.1276913612907007,0.22153769843297677,1
-0.6178596130903422,0.7862884321366127,0
0.9371157666509402,0.10059474843363259,1
0.7459411454241822,0.6660118674342514,0
1.3701837546695321,0.50727265845172,1
0.8913736668372098,0.07976815263413284,1
1.4297764858882567,0.6318754473153354,1
-0.8305958991958197,0.5568756164881775,0
-0.6660118674342594,0.7459411454241751,0
-0.3681245526846852,0.9297764858882486,0
1.46202767158609,0.7270480644826895,1
-0.9999210442038163,0.012566039883335075,0
1.0036232016357685,0.13607658280716917,1
0.03769018266993026,0.9992894726405894,0
-0.28628843213661903,0.3821403869096658,1
0.06288423334906779,0.10059474843362859,1
0.9817536741017228,0.12369331995614052,1
-0.5,1,1
0.5775727034222679,0.8163392507171838,0
0.6003617148512204,0.0050489830187003815,1
1.3881364488135508,0.5404201393785242,1
-0.4595798606214953,0.8881364488135407,0
0.19098300562505444,0.0489434837048458,1
0.9987369566060175,0.050244318179769556,0
-0.25425138073610387,0.3434142442470437,1
0.9152411726209176,0.4029064357136626,0
0.6626371651948895,0.01331405579213285,1
-0.4685831611286311,0.7513101128351453,1
-0.5251746299613034,0.8509944817946871,0
1.2375131173581817,0.32466719187898396,1
0.08562441900671675,0.0898940293150039,1
0.9387338576538741,0.344642923174517,0
0.49272734154829134,0.8701837546695258,0
-0.0036232016357606867,0.13607658280716461,1
-0.24594114542418222,0.33398813256574855,1
0.5753268055279379,0.00284109973938651,1
0.8881364488135446,0.45957986062148776,0
-0.35641187871325786,0.9343289424566094,0
-0.16601186743425178,0.254058854575818,1
-0.10036171485122031,0.9949510169812996,0
0.7729519355173319,0.03797232841391596,1
-0.7705132427757968,0.6374239897486806,0
0.9980267284282716,0.06279051952931337,0
0.6276913612907007,0.7784623015670232,0
-0.8375280400421486,0.5463943467342584,0
0.32094360980720776,0.9470983049947449,0
-0.45105651629515364,0.6909830056250527,1
-0.4745268727865771,0.7757292390506189,1
-0.9548645447466474,0.2970415815770205,0
-0.01443953378150642,0.14247334380634769,1
0.41214880344926064,0.003866390856827162,1
1.0251746299613034,0.14900551820531294,1
